System.Time_Stamp,vtti.timestamp,FOT_Control.Speed,Head_Unit.Longitude,Head_Unit.Latitude,Head_Unit.MSL_Altitude,IMU.Gyro_X,IMU.Gyro_Y,IMU.Gyro_Z,IMU.Accel_X,IMU.Accel_Y,IMU.Accel_Z
9308,932399,7.65625, , , ,4.87793,-1.300781,0,-0.0667,0.0551,-0.9454
9309,932500,7.595487, , , ,1.300781,-0.975586,0.650391,-0.0435,-0.1015,-0.9599
9310,932600,7.521702, , , ,-1.300781,0,0.325195,-0.0551,-0.058,-0.9831
9311,932700,7.482639, , , , , , ,-0.0493,0.0377,-1.0005
9312,932799,7.434896,121.479958,31.29784,6,2.276367,-0.325195,-0.650391,-0.0783,0.0087,-0.986
9313,932900,7.33507, , , ,0,0,0.325195,-0.0638,-0.0725,-0.9802
9314,933001,7.256945, , , ,-1.300781,-0.325195,0,-0.0754,-0.0812,-0.9976
9315,933099,7.18316, , , ,-0.650391,0,-0.325195,-0.0841,0.0348,-0.9918
9316,933200,7.052952, , , ,0,-0.325195,-0.325195,-0.0812,0.0029,-0.9715
9317,933300,6.957466, , , ,-0.325195,-0.975586,-0.325195,-0.1073,-0.0551,-0.9947
9318,933400,6.857639, , , ,-1.300781,-0.325195,-0.325195,-0.1131,-0.0435,-1.0121
9319,933499,6.727431, , , ,0,0.325195,-0.650391,-0.1334,0.0058,-1.0121
9320,933600,6.627604, , , ,0,0.975586,-0.325195,-0.1334,-0.0348,-0.9976
9321,933700,6.497396, , , ,-1.300781,1.625977,-0.325195,-0.116,-0.0667,-0.9889
9322,933800,6.362847,121.479904,31.297819,7, , , ,-0.116,-0.0261,-1.0005
9323,933900,6.219618, , , ,-1.300781,0,-0.975586,-0.1102,-0.0029,-0.9889
9324,934000,6.046007, , , ,-0.650391,-0.650391,-0.650391,-0.1189,-0.0493,-0.9715
9325,934099,5.885417, , , ,-1.951172,-1.300781,-0.650391,-0.1566,-0.0116,-1.0092
9326,934200,5.750868, , , ,-1.625977,0,-0.650391,-0.1653,-0.0116,-1.0353
9327,934299,5.611979, , , ,0,0.325195,-0.650391,-0.145,-0.0087,-1.0005
9328,934400,5.447049, , , ,-0.325195,0.650391,-0.325195,-0.1334,0,-0.9454
9329,934499,5.30816, , , ,-1.300781,0.975586,-0.325195,-0.145,-0.0667,-0.9918
9330,934600,5.169271, , , ,-1.625977,-0.325195,-0.325195,-0.0928,0.0087,-0.9483
9331,934700,4.947917, , , ,1.625977,-2.276367,-0.650391,-0.1015,0.0551,-0.9657
9332,934800,4.782986,121.479843,31.297806,8, , , ,-0.1334,-0.058,-0.9976
9333,934901,4.665799, , , ,-1.300781,-3.577148,-0.325195,-0.145,-0.0667,-1.0324
9334,934999,4.618056, , , ,-2.926758,0.650391,-0.975586,-0.1334,0.0841,-1.0701
9335,935100,4.583333, , , ,0.650391,2.276367,0,-0.0319,0.0667,-0.9773
9336,935199,4.479167, , , ,1.300781,1.625977,-0.325195,-0.0203,0.0116,-0.8961
9337,935300,4.431424, , , ,2.276367,0.975586,-1.300781,-0.0203,-0.0609,-0.9831
9338,935399,4.440104, , , ,-0.650391,2.276367,-0.650391,-0.0116,-0.0667,-1.0034
9339,935500,4.383681, , , ,-1.625977,0,-0.650391,0.0464,-0.0145,-0.9541
9340,935599,4.283854, , , ,-0.650391,-4.552734,-1.625977,0.0464,0.029,-0.9918
9341,935700,4.270833, , , ,0,-4.552734,-1.951172,-0.0696,-0.0116,-1.015
9342,935800,4.279514,121.47979,31.2978,9,0,-1.625977,-0.975586,-0.029,-0.0435,-0.9918
9343,935900,4.240452, , , , , , ,-0.0435,0,-0.9976
9344,936001,4.270833, , , ,0.975586,-0.650391,-1.951172,-0.0174,0.0029,-1.0208
9345,936099,4.21441, , , ,1.951172,-0.975586,-1.300781,0.0116,0.058,-0.899
9346,936200,4.184028, , , ,5.203125,-0.325195,-0.650391,-0.0116,0.0029,-0.8671
9347,936299,4.205729, , , ,6.178711,-0.650391,-0.650391,0,-0.0551,-0.9976
9348,936400,4.192708, , , ,1.625977,-2.276367,-0.650391,-0.0232,-0.1682,-1.1049
9349,936499,4.192708, , , ,-5.853516,-1.625977,-0.975586,0.0087,-0.1914,-0.9541
9350,936600,4.166667, , , ,-10.731445,-4.227539,-1.300781,-0.0203,-0.0696,-0.9889
9351,936700,4.188368, , , ,-5.52832,-1.625977,-1.300781,-0.0899,0.1943,-1.0266
9352,936799,4.184028,121.479744,31.297787,10,2.601563,1.625977,-0.975586,-0.0464,0.1711,-0.9773
9353,936900,4.162327, , , ,6.503906,3.251953,-0.975586,-0.0551,0.0435,-0.9686
9354,937000,4.21007, , , ,4.552734,1.625977,-1.300781,0.0058,-0.1363,-0.9976
9355,937100,4.166667, , , , , , ,-0.0261,-0.2175,-1.0063
9356,937199,4.171007, , , ,-5.52832,3.251953,0,-0.0348,-0.0667,-0.9425
9357,937300,4.192708, , , ,-5.203125,1.300781,-0.650391,0.0261,0.058,-1.0324
9358,937399,4.131945, , , ,-2.926758,0,-0.975586,-0.029,0.087,-1.0759
9359,937500,4.136285, , , ,0.325195,0.975586,0,-0.0029,0.0638,-0.9512
9360,937599,4.097222, , , ,0.975586,0,-0.650391,-0.0232,0,-0.9918
9361,937700,4.110243, , , ,1.625977,1.951172,-0.650391,-0.0232,0.0029,-1.0005
9362,937799,4.110243,121.479721,31.29776,11,1.951172,0.325195,0,0.0203,-0.0145,-0.9483
9363,937900,4.110243, , , ,-0.325195,0,0,0.0058,-0.0609,-1.0034
9364,938000,4.118924, , , ,-1.625977,0.325195,0,0.0464,-0.0377,-1.0063
9365,938100,4.097222, , , , , , ,0.0406,0.0029,-0.9628
9366,938199,4.123264, , , ,0.325195,-0.975586,0,-0.0116,0.0464,-0.986
9367,938300,4.162327, , , ,1.300781,-0.650391,0.325195,0.0232,0.0377,-1.0121
9368,938399,4.118924, , , ,0.975586,-0.975586,0.325195,0.0029,0,-0.9976
9369,938500,4.149306, , , ,0,0,0.650391,0.0058,-0.0435,-0.9686
9370,938599,4.184028, , , ,-4.87793,0.325195,0,0.0029,-0.1421,-1.0759
9371,938700,4.21875, , , ,-5.853516,2.601563,0.325195,0.0232,0.0029,-0.9976
9372,938799,4.309896,121.479668,31.297733,11,-4.87793,2.276367,0,0.0957,0.0696,-0.9367
9373,938900,4.327257, , , ,0,1.625977,0,0.0754,0.1624,-1.015
9374,939000,4.492188, , , ,6.829102,2.601563,0,0.1247,0.1595,-0.9715
9375,939100,4.574653, , , , , , ,0.1769,-0.0609,-0.9309
9376,939199,4.68316, , , ,0,0,0.650391,0.174,-0.2204,-1.0324
9377,939300,4.83507, , , ,-5.203125,-3.577148,0.325195,0.1595,-0.0609,-0.9773
9378,939399,4.904514, , , ,-4.87793,-1.300781,0,0.1015,0.0696,-0.986
9379,939500,5.030382, , , ,0,-2.601563,0,0.1682,0.1392,-0.9802
9380,939599,5.169271, , , ,5.52832,-2.601563,-0.975586,0.0928,0.1218,-0.9425
9381,939700,5.269097, , , ,4.87793,-0.975586,0.325195,0.1102,-0.0957,-1.0034
9382,939799,5.412327,121.47963,31.297693,13,0,0,0.325195,0.116,-0.0986,-0.9541
9383,939900,5.499132, , , ,-4.87793,-0.650391,-0.650391,0.1131,-0.1508,-1.0498
9384,940000,5.659722, , , ,-3.577148,0.325195,0,0.1044,0.0406,-0.9802
9385,940100,5.750868, , , , , , ,0.0986,0.0812,-1.015
9386,940199,5.846354, , , ,1.625977,2.601563,-0.325195,0.0638,0.1247,-1.0527
9387,940300,5.950521, , , ,4.87793,2.926758,0,0.0841,-0.0087,-0.9483
9388,940399,5.989583, , , ,-0.650391,0.650391,0.975586,0.0899,-0.0928,-0.9831
9389,940500,6.011285, , , ,-4.227539,0,0,0.029,-0.1044,-1.0121
9390,940599,6.015625, , , ,-4.227539,-1.625977,0.325195,0.029,0.0812,-1.0179
9391,940700,5.989583, , , ,0.975586,-1.951172,0.325195,-0.0203,0.1276,-0.9976
9392,940799,5.976563,121.479576,31.29768,16,1.951172,0.325195,0.325195,-0.0348,0.0232,-0.9773
9393,940900,5.998264, , , ,0.975586,0.650391,1.300781,0,-0.0377,-0.9947
9394,941000,5.976563, , , ,-0.975586,0,0.975586,-0.0203,-0.0232,-0.9918
9395,941100,5.902778, , , , , , ,-0.0464,0.058,-0.9715
9396,941199,5.824653, , , ,-1.951172,-0.975586,0.975586,-0.0899,-0.0493,-0.9976
9397,941300,5.690104, , , ,-0.325195,-1.951172,1.625977,-0.1218,0.0348,-0.9541
9398,941399,5.564236, , , ,0,-1.300781,1.300781,-0.1595,0.058,-1.0034
9399,941500,5.416667, , , ,0,-1.300781,1.300781,-0.145,0.0116,-0.986
9400,941601,5.282118, , , ,0.650391,-0.650391,0.975586,-0.1595,-0.0116,-0.9947
9401,941699,5.112847, , , ,-0.650391,-0.650391,1.300781,-0.1595,-0.0261,-0.9715
9402,941800,4.965278,121.47953,31.297657,18,-2.276367,-0.325195,1.625977,-0.1566,0.0116,-0.957
9403,941899,4.796007, , , ,-0.975586,-0.325195,0.650391,-0.1682,0.0319,-1.015
9404,942000,4.639757, , , ,-0.650391,-0.650391,1.300781,-0.1769,0.0232,-1.0063
9405,942100,4.496528, , , ,-0.325195,0.325195,1.625977,-0.1769,0.0203,-1.0121
9406,942200,4.344618, , , , , , ,-0.1479,0.0087,-0.9947
9407,942299,4.21007, , , ,-0.325195,0.650391,1.625977,-0.1189,0.0058,-0.9715
9408,942400,4.140625, , , ,-0.975586,0.975586,1.300781,-0.0638,0.0232,-0.9686
9409,942499,4.040799, , , ,0,0.975586,0.975586,-0.0696,0.0348,-1.0121
9410,942600,3.958333, , , ,0.975586,1.300781,1.300781,-0.0899,0.0261,-1.0237
9411,942699,3.888889, , , ,0,0.325195,1.300781,-0.0435,-0.0232,-0.986
9412,942800,3.780382,121.479492,31.297634,19,-0.650391,-0.325195,0.975586,-0.0435,-0.0203,-0.9744
9413,942901,3.763021, , , ,-0.650391,0,0.975586,-0.0203,0.0116,-0.9947
9414,942999,3.728299, , , ,0,0.650391,1.625977,-0.0319,0.0087,-1.0092
9415,943100,3.74132, , , ,0,0.325195,1.300781,0.0116,0.0667,-0.9396
9416,943200,3.697917, , , ,1.951172,-1.300781,0.975586,0.0406,-0.0087,-0.9541
9417,943300,3.667535, , , , , , ,0,-0.0812,-1.0295
9418,943399,3.632813, , , ,-0.975586,-1.625977,0.325195,-0.0406,0.0116,-1.0295
9419,943500,3.676215, , , ,1.625977,0.325195,0,-0.0174,0.087,-0.9889
9420,943599,3.693577, , , ,2.601563,-0.650391,0.325195,0.0232,0.0319,-0.9338
9421,943700,3.680556, , , ,1.951172,-2.276367,0,0.0261,-0.0667,-0.9309
9422,943799,3.650174,121.479469,31.297621,19,0,-2.926758,0,-0.0377,-0.087,-1.0382
9423,943900,3.676215, , , ,-3.577148,0.650391,-0.325195,-0.0435,-0.0551,-0.9947
9424,943999,3.680556, , , ,-1.625977,0.650391,0.325195,-0.0029,0.0145,-0.9918
9425,944100,3.680556, , , ,-4.227539,0.975586,-0.650391,-0.0319,0.0029,-1.0672
9426,944200,3.680556, , , ,0,-0.650391,-0.650391,0.0203,0.0232,-0.957
9427,944300,3.463542, , , , , , ,-0.0812,0.0754,-0.9802
9428,944399,3.645833, , , ,2.276367,2.276367,-0.650391,-0.0145,-0.0232,-0.9541
9429,944500,3.723958, , , ,4.227539,2.276367,-0.975586,0.0406,-0.0725,-0.9976
9430,944599,3.728299, , , ,-3.251953,0.650391,-1.625977,0.0435,-0.1392,-1.0295
9431,944700,3.715278, , , ,-4.552734,0,-1.625977,0.058,-0.0377,-0.9396
9432,944799,3.710938,121.479439,31.297613,20,-3.577148,0,-1.951172,-0.0116,-0.0261,-1.1078
9433,944900,3.780382, , , ,-3.902344,1.625977,-1.625977,0.0319,0.0029,-1.015
9434,944999,3.789063, , , ,-2.601563,2.276367,-1.951172,0.0522,0.0783,-0.9541
9435,945100,3.797743, , , ,3.251953,0.975586,-2.601563,0.0145,0.1247,-0.9918
9436,945200,3.832465, , , ,5.203125,1.951172,-1.625977,0.029,0.0145,-0.9454
9437,945300,3.828125, , , , , , ,0.0522,-0.1247,-0.9947
9438,945401,3.810764, , , ,2.601563,0.325195,-0.975586,-0.0116,-0.1044,-0.9657
9439,945499,3.871528, , , ,-1.951172,0,-1.951172,0.0435,-0.058,-1.0382
9440,945600,3.776042, , , ,-2.926758,-2.601563,-1.625977,0.0029,0.0145,-0.986
9441,945699,3.771702, , , ,-0.650391,-0.325195,-2.276367,-0.0232,0.0435,-0.986
9442,945800,3.776042,121.479401,31.297607,21,3.251953,-0.975586,-2.926758,0.0029,0.0522,-1.0063
9443,945899,3.723958, , , ,3.902344,-0.975586,-1.951172,-0.0058,-0.0087,-0.9483
9444,946000,3.728299, , , ,1.625977,0,-2.926758,0,-0.1508,-1.0237
9445,946099,3.75434, , , ,-1.951172,0,-2.601563,0.0261,-0.1102,-0.9889
9446,946200,3.74566, , , ,-3.902344,0,-2.276367,0.0174,-0.0174,-0.9802
9447,946300,3.780382, , , ,-0.650391,0.650391,-2.601563,0.0435,0.0435,-0.9715
9448,946400,3.802083, , , , , , ,0.0522,0.0377,-1.0034
9449,946501,3.854167, , , ,2.276367,0.650391,-2.276367,0.087,-0.0261,-0.986
9450,946599,3.90625, , , ,1.951172,0,-1.951172,0.0986,-0.0406,-0.9628
9451,946700,4.032118, , , ,0,0,-1.951172,0.1624,-0.116,-0.986
9452,946799,4.131945,121.479347,31.297594,22,-0.650391,-0.650391,-1.951172,0.145,-0.0841,-1.0034
9453,946900,4.257813, , , ,-3.577148,-0.650391,-1.951172,0.1479,-0.0087,-0.9976
9454,946999,4.388021, , , ,-2.601563,-0.325195,-1.951172,0.1566,0.0058,-0.9744
9455,947100,4.539931, , , ,-0.975586,-0.975586,-1.625977,0.1566,0.0377,-0.9947
9456,947199,4.6875, , , ,0.650391,0,-0.975586,0.1508,0.0232,-0.9947
9457,947300,4.813368, , , ,-0.650391,0.325195,-0.325195,0.1421,-0.0377,-0.9686
9458,947400,4.973958, , , ,-1.625977,0.325195,0,0.1595,-0.0174,-0.9947
9459,947500,5.121528, , , , , , ,0.1479,0,-1.0208
9460,947599,5.247396, , , ,-1.951172,0.975586,0.650391,0.1421,0.0406,-0.9889
9461,947700,5.407986, , , ,-0.975586,0.325195,0.650391,0.1711,0.0406,-0.986
9462,947799,5.516493,121.479294,31.297583,23,-0.975586,0,1.300781,0.1711,0.0377,-0.9367
9463,947900,5.646702, , , ,0.325195,-0.975586,1.300781,0.1566,0.0261,-0.9744
9464,947999,5.785591, , , ,-0.975586,-1.951172,0.975586,0.145,-0.0145,-1.0092
9465,948100,5.885417, , , ,-2.926758,-2.601563,0.975586,0.1595,-0.0203,-0.9541
9466,948200,6.028646, , , ,-1.625977,-3.577148,1.625977,0.1537,0.0783,-0.9222
9467,948300,6.106771, , , ,-0.650391,-2.601563,1.625977,0.0986,0.0812,-0.986
9468,948400,6.289063, , , ,2.601563,0,1.300781,0.0841,0.0812,-1.0643
9469,948500,6.440972, , , , , , ,0.1102,-0.0812,-1.0034
9470,948600,6.588542, , , ,-1.951172,1.951172,1.951172,0.1044,0.0899,-0.9483
9471,948700,6.749132, , , ,-1.300781,3.577148,0.650391,0.1334,-0.0087,-1.0121
9472,948799,6.861979,121.47921,31.297567,24,3.577148,0,0.975586,0.1856,0.1537,-0.9773
9473,948900,6.922743, , , ,1.951172,-1.625977,0.650391,0.1189,-0.1218,-1.015
9474,948999,7.083333, , , ,-6.503906,-0.975586,0.975586,0.0841,-0.1218,-1.0295
9475,949100,7.152778, , , ,-5.52832,0.975586,0,0.029,0.0522,-1.0846
9476,949199,7.291667, , , ,3.902344,3.577148,0,0.0841,0.2262,-0.9309
9477,949300,7.322049, , , ,-0.325195,0.975586,0,0.1537,-0.1566,-0.9396
9478,949400,7.382813, , , ,-1.300781,-1.951172,0.325195,0.1218,-0.0116,-0.9048
9479,949500,7.404514, , , , , , ,0.0928,-0.029,-1.1107
9480,949599,7.443577, , , ,-1.951172,-2.926758,-0.650391,-0.0116,0.0551,-1.0237
9481,949700,7.595487, , , ,-0.325195,3.251953,0,0.0319,0.0783,-0.9657
9482,949799,7.717014,121.479149,31.297546,25,1.300781,4.87793,-0.650391,0.116,-0.0029,-0.9918
9483,949900,7.80382, , , ,0,2.276367,-0.325195,0.1392,0,-0.9802
9484,949999,7.851563, , , ,0.325195,-1.951172,0,0.1827,0.0232,-0.9367
9485,950100,7.864583, , , ,0,-3.902344,-0.325195,0.087,0.0493,-0.957
9486,950201,7.981771, , , ,1.951172,-2.601563,0,0.0696,0.0319,-1.0266
9487,950299,8.077257, , , ,0.650391,-0.650391,-0.325195,0.0551,-0.0551,-0.9599
9488,950400,8.207466, , , ,0,1.300781,-0.325195,0.0841,0.0261,-0.9686
9489,950500,8.355035, , , ,2.276367,1.951172,-0.325195,0.1131,0.0145,-1.0295
9490,950600,8.446181, , , , , , ,0.1189,-0.0174,-1.0266
9491,950699,8.546007, , , ,0,1.300781,-0.650391,0.1218,-0.0493,-0.9831
9492,950800,8.619792,121.479065,31.29752,26,-0.325195,0,-0.975586,0.1276,-0.0174,-0.9715
9493,950899,8.710938, , , ,0.325195,-1.625977,-0.975586,0.1189,-0.0203,-0.9657
9494,951000,8.784722, , , ,-0.325195,-1.625977,-0.975586,0.0812,-0.0261,-0.986
9495,951099,8.90191, , , ,-0.650391,-0.975586,-0.975586,0.0783,-0.0232,-0.9889
9496,951200,9.027779, , , ,-0.975586,0.325195,-0.975586,0.0899,-0.0377,-0.9918
9497,951299,9.101563, , , ,-0.650391,0.650391,-1.300781,0.087,0.0058,-1.015
9498,951400,9.231771, , , ,0.975586,1.300781,-1.300781,0.0957,0.0145,-1.0121
9499,951500,9.288195, , , ,1.625977,1.300781,-1.300781,0.0986,-0.0116,-0.986
9500,951600,9.405382, , , , , , ,0.1189,-0.0406,-1.0034
9501,951699,9.444445, , , ,1.300781,-0.325195,-0.975586,0.0986,-0.0261,-0.9831
9502,951800,9.552952,121.478973,31.29748,26,0,-0.650391,-1.300781,0.0899,-0.0464,-0.9947
9503,951899,9.626737, , , ,0,0,-1.300781,0.0928,-0.0319,-0.9744
9504,952000,9.726563, , , ,0.325195,0,-1.300781,0.0812,-0.0203,-1.0034
9505,952099,9.800347, , , ,-0.325195,0,-0.975586,0.0986,-0.0377,-0.9744
9506,952200,9.887154, , , ,0,0,-0.975586,0.087,-0.0406,-0.9947
9507,952301,9.965279, , , ,0,0,-0.975586,0.0638,-0.0145,-1.015
9508,952399,10.039063, , , ,0,0.325195,-1.300781,0.0696,-0.0348,-0.9802
9509,952500,10.082466, , , ,-0.325195,0,-1.300781,0.0696,-0.0464,-0.986
9510,952600,10.138889, , , ,0,-0.975586,-1.300781,0.0609,-0.0232,-0.9976
9511,952700,10.160591, , , , , , ,0.0493,-0.0058,-0.9715
9512,952799,10.234376,121.478897,31.297434,27,0.650391,0,0,0.0464,-0.0261,-0.9918
9513,952900,10.260417, , , ,1.625977,-0.325195,-0.650391,0.0406,-0.0058,-0.9773
9514,952999,10.325521, , , ,1.300781,-0.650391,-0.325195,0.0406,-0.0348,-0.9889
9515,953100,10.351563, , , ,0,0,-0.650391,0.0377,-0.0464,-1.015
9516,953199,10.438369, , , ,-0.325195,0.975586,0,0.0435,-0.029,-1.0121
9517,953300,10.455729, , , ,-0.325195,1.300781,0,0.058,-0.0319,-0.986
9518,953399,10.499132, , , ,-0.325195,0,0,0.0696,-0.0348,-0.9947
9519,953500,10.516494, , , ,-1.300781,-0.325195,0.325195,0.0406,-0.0348,-1.0005
9520,953600,10.555556, , , ,-0.650391,0,-0.325195,0.0203,-0.0058,-0.9947
9521,953700,10.611979, , , , , , ,0.0377,-0.0058,-0.9947
9522,953799,10.603299,121.478813,31.297386,28,-0.975586,0,0,0.0435,-0.0406,-0.9715
9523,953900,10.646702, , , ,0,-0.650391,0,0.0406,-0.0116,-0.9918
9524,953999,10.633681, , , ,0,-0.975586,0,0.0232,-0.0261,-0.9715
9525,954100,10.668404, , , ,0,-0.650391,0,0.0319,-0.0058,-0.9657
9526,954199,10.659722, , , ,-1.300781,-0.975586,0,0.0145,-0.0348,-1.015
9527,954300,10.724827, , , ,-0.975586,0.325195,0,0.0058,-0.029,-0.9715
9528,954399,10.716146, , , ,-0.650391,0,0,0.0116,0,-0.9831
9529,954500,10.737847, , , ,0.650391,-0.975586,0,0.0232,-0.0116,-0.9802
9530,954600,10.703126, , , ,-1.300781,-1.625977,-0.325195,-0.0058,-0.0406,-0.9773
9531,954700,10.698785, , , , , , ,-0.0406,0.0058,-1.0237
9532,954799,10.707466,121.478706,31.297344,28,0.650391,1.625977,-0.325195,-0.0261,-0.0348,-1.0208
9533,954900,10.737847, , , ,0.325195,1.951172,0,0.0261,-0.0522,-0.9918
9534,954999,10.711806, , , ,0.325195,-0.650391,-0.325195,0.0464,-0.0319,-0.9657
9535,955100,10.685764, , , ,-0.325195,-2.276367,-0.325195,0.0145,-0.0435,-0.9715
9536,955199,10.694445, , , ,0,-1.300781,0,-0.0174,-0.0174,-0.9831
9537,955300,10.720487, , , ,-0.650391,0.325195,-0.325195,-0.0058,-0.0493,-1.0179
9538,955399,10.768229, , , ,0.325195,1.625977,-0.325195,0.0261,-0.0029,-0.9744
9539,955500,10.77257, , , ,0.650391,0,-0.325195,0.0406,-0.0261,-0.9976
9540,955600,10.820313, , , ,0.650391,-0.650391,-0.325195,0.0319,-0.0609,-1.0092
9541,955700,10.794271, , , , , , ,0.0116,-0.058,-0.986
9542,955799,10.842014,121.478615,31.297306,29,-1.951172,0,-0.650391,0.0174,-0.058,-0.9918
9543,955900,10.820313, , , ,-0.975586,0,-0.325195,0.0174,-0.0261,-0.9947
9544,955999,10.820313, , , ,-0.975586,-0.650391,0,0.0058,-0.0464,-0.986
9545,956100,10.820313, , , ,-1.951172,0,-0.325195,-0.0087,0,-0.9918
9546,956199,10.798612, , , ,-0.650391,-0.325195,0,0,-0.0029,-0.9889
9547,956300,10.785591, , , ,-0.325195,-0.325195,-0.325195,0,-0.0377,-0.9686
9548,956399,10.750869, , , ,0.325195,-0.325195,-0.325195,-0.0377,0,-1.0208
9549,956500,10.77691, , , ,0.650391,0.325195,-0.650391,-0.0058,-0.0377,-1.0034
9550,956600,10.737847, , , ,-0.650391,0,0,0,-0.0261,-0.9512
9551,956700,10.707466, , , , , , ,-0.0145,-0.0348,-0.9976
9552,956799,10.638021,121.478477,31.297274,29,-0.325195,-1.300781,-0.325195,-0.0435,-0.0406,-0.9715
9553,956900,10.672744, , , ,-0.325195,0.325195,0,-0.0319,-0.0203,-0.9976
9554,956999,10.629341, , , ,0,0.325195,-0.325195,-0.0319,0,-0.986
9555,957100,10.638021, , , ,0,0.325195,-0.325195,-0.0116,-0.0406,-1.0179
9556,957199,10.633681, , , ,-0.975586,0,-0.325195,0.0145,-0.0232,-0.9773
9557,957300,10.590279, , , ,-1.951172,-0.975586,-0.650391,0.0174,-0.0551,-0.9831
9558,957399,10.668404, , , ,-0.325195,-0.325195,-0.325195,-0.0087,0.0174,-1.0005
9559,957500,10.659722, , , ,0.650391,1.300781,-0.325195,-0.0029,-0.0087,-1.0121
9560,957600,10.668404, , , ,0,0.975586,0,0.0406,-0.0174,-0.9599
9561,957700,10.659722, , , , , , ,0.0551,0,-0.9918
9562,957799,10.685764,121.478401,31.297247,27,0,-1.300781,-0.650391,0.0145,-0.0493,-1.0063
9563,957900,10.698785, , , ,0,0,-0.325195,0.0261,-0.0348,-0.9657
9564,957999,10.763889, , , ,-0.325195,0,0,0.029,-0.0203,-0.986
9565,958100,10.781251, , , ,0,-0.325195,0,0.0522,-0.0029,-0.9802
9566,958199,10.820313, , , ,0.325195,-0.650391,0,0.0174,-0.0174,-0.986
9567,958300,10.807292, , , ,-0.325195,-0.650391,0,-0.0029,-0.0261,-0.9976
9568,958399,10.842014, , , ,-0.975586,0,0,-0.0029,-0.0174,-0.9918
9569,958500,10.837674, , , ,0,0.650391,0.325195,-0.0058,0.0058,-1.015
9570,958600,10.846354, , , ,-0.325195,0.325195,0,0.0058,-0.0203,-0.9831
9571,958700,10.815972, , , , , , ,0,0.0174,-0.9773
9572,958799,10.785591,121.478279,31.29722,27,0,-0.975586,0,-0.0232,-0.0435,-0.9976
9573,958900,10.811632, , , ,-0.325195,0,0.325195,-0.0377,0,-1.0121
9574,958999,10.759549, , , ,-0.975586,1.300781,0,-0.0348,-0.0464,-1.0005
9575,959100,10.781251, , , ,-0.650391,0.650391,0,0.0029,0.0058,-0.9889
9576,959199,10.703126, , , ,-0.650391,-0.975586,0,-0.0261,-0.029,-0.9947
9577,959300,10.685764, , , ,-0.325195,-0.650391,0.325195,-0.0377,-0.0116,-1.0034
9578,959399,10.633681, , , ,0,0,0.325195,-0.0464,0.0174,-0.986
9579,959500,10.625001, , , ,0,0.650391,0.325195,-0.0232,-0.0029,-0.986
9580,959600,10.572917, , , ,-0.325195,-0.325195,0.650391,-0.0232,-0.0116,-0.9831
9581,959700,10.533854, , , , , , ,-0.0232,-0.0087,-0.9802
9582,959799,10.499132,121.478149,31.297207,27,0,-0.650391,0.325195,-0.0435,0,-0.9802
9583,959900,10.46441, , , ,0,-0.325195,0.325195,-0.0377,-0.0087,-1.0034
9584,960001,10.46441, , , ,0,0,0.650391,-0.0406,0.0087,-0.9889
9585,960099,10.399306, , , ,-0.975586,0.325195,0.650391,-0.0319,-0.0174,-1.0034
9586,960200,10.368924, , , ,0.650391,-0.325195,1.300781,-0.0145,0.0522,-0.9657
9587,960299,10.342882, , , ,-0.325195,0,0.975586,-0.0435,-0.0464,-1.0382
9588,960400,10.325521, , , ,-1.951172,0,0.975586,-0.0493,0,-0.9918
9589,960499,10.295139, , , ,-0.325195,1.300781,0.650391,-0.0058,0.0203,-0.986
9590,960600,10.251737, , , ,-0.650391,0,0.975586,-0.0087,-0.0145,-0.9947
9591,960700,10.199654, , , ,-0.975586,-0.975586,1.300781,-0.029,0,-1.0005
9592,960800,10.208334,121.478027,31.297199,26, , , ,-0.0348,0.0522,-0.9686
9593,960899,10.160591, , , ,0,0,0.975586,-0.0522,-0.0203,-1.0092
9594,961000,10.164931, , , ,1.300781,0.975586,1.300781,-0.0174,0.0116,-1.0063
9595,961099,10.104167, , , ,0.325195,0.975586,0.325195,-0.0145,-0.0058,-0.9831
9596,961200,10.069445, , , ,0,-0.325195,0,-0.0145,-0.0696,-1.0034
9597,961299,10.017362, , , ,-0.975586,-0.325195,0,-0.0203,-0.0406,-0.9918
9598,961400,10.013021, , , ,-1.300781,-0.650391,0,-0.029,0,-0.9599
9599,961499,9.947917, , , ,-0.650391,-0.325195,0.325195,-0.0319,-0.0087,-0.9947
9600,961600,9.952257, , , ,0,0,0,-0.029,-0.0087,-0.9831
9601,961700,9.887154, , , ,-0.325195,0,0,-0.0406,-0.0058,-0.986
9602,961800,9.900174,121.477959,31.297157,26, , , ,-0.0174,0,-0.986
9603,961900,9.826389, , , ,0.325195,-0.325195,0,-0.0406,-0.0319,-1.0092
9604,961999,9.848091, , , ,-1.300781,0,0,-0.029,-0.0232,-0.9947
9605,962100,9.778646, , , ,0.325195,0.650391,0.650391,-0.0319,0.0029,-0.9773
9606,962199,9.787327, , , ,0.325195,0.325195,0.650391,-0.029,0.0029,-1.0208
9607,962300,9.713542, , , ,-0.325195,0.325195,0.325195,-0.0406,0,-1.0092
9608,962399,9.696181, , , ,0,0.650391,0.325195,-0.0087,-0.0058,-0.9773
9609,962500,9.661459, , , ,-0.325195,-0.975586,0.650391,0.0058,-0.029,-0.957
9610,962599,9.605035, , , ,-1.300781,-2.276367,0.650391,-0.0261,0.0058,-0.9744
